"catv" "ivv" "lvcr" "ovid" "pers" "verg"
"nullam" 0 0.0121084920891185 0.0103158720006602 0.00512170450325868 0 0.00471980113904534
"numinis" 0 0.0161446561188247 0 0.0128042612581467 0 0.00157326704634845
"nuntius" 0.01431229426077 0 0 0.00128042612581467 0 0.0204524716025298
"nympha" 0 0 0 0.011523835132332 0 0.00943960227809068
"oculorum" 0 0.00403616402970617 0.0206317440013204 0.00384127837744401 0 0.00157326704634845
"oculosque" 0 0.00403616402970617 0.00825269760052817 0.00640213062907336 0 0.00786633523174224
"ope" 0.01431229426077 0.00403616402970617 0 0.0153651135097761 0 0.00157326704634845
"parce" 0 0.00807232805941233 0.00206317440013204 0.00640213062907336 0 0.0110128693244391
"paulum" 0 0.00403616402970617 0.00825269760052817 0.00768255675488803 0.0449034575662326 0.00314653409269689
"pedibusque" 0 0 0.00618952320039613 0.0089629828807027 0 0.00786633523174224
"peleus" 0.01431229426077 0.00403616402970617 0 0.0166455396355907 0 0
"peto" 0.01431229426077 0 0 0.011523835132332 0 0.00786633523174224
"pontum" 0 0 0.00412634880026409 0.0102434090065174 0 0.00786633523174224
"possem" 0.02862458852154 0.00807232805941233 0.00412634880026409 0.0089629828807027 0 0.00314653409269689
"possum" 0.04293688278231 0.00807232805941233 0.00412634880026409 0.00640213062907336 0 0.00471980113904534
"praebet" 0 0.00807232805941233 0.0103158720006602 0.0089629828807027 0.0224517287831163 0
"praesertim" 0 0.00403616402970617 0.0288844416018486 0 0 0
"precatur" 0 0 0 0.00640213062907336 0 0.0157326704634845
"primaque" 0 0.00403616402970617 0.00618952320039613 0.00768255675488803 0 0.00786633523174224
"progenies" 0.01431229426077 0.00403616402970617 0 0.00640213062907336 0.0224517287831163 0.0110128693244391
"pubes" 0.02862458852154 0 0 0 0 0.0204524716025298
"pudet" 0 0.0201808201485308 0 0.00768255675488803 0.0449034575662326 0.00314653409269689
"puppis" 0 0.00403616402970617 0 0.00512170450325868 0 0.0157326704634845
"purpura" 0.01431229426077 0.0201808201485308 0.00618952320039613 0.00384127837744401 0.0224517287831163 0.00314653409269689
"qualem" 0.02862458852154 0.024216984178237 0 0.00512170450325868 0 0.00471980113904534
"quali" 0.02862458852154 0.00807232805941233 0.0226949184014525 0 0 0
"qualia" 0.01431229426077 0.00403616402970617 0.00825269760052817 0.0089629828807027 0 0.00314653409269689
"quemquam" 0.01431229426077 0.0121084920891185 0.0103158720006602 0.00384127837744401 0 0.00471980113904534
"reddit" 0 0.00403616402970617 0.00618952320039613 0.00768255675488803 0 0.00786633523174224
"rege" 0 0.00807232805941233 0 0.00768255675488803 0 0.0110128693244391
"regno" 0 0 0 0.00640213062907336 0 0.0157326704634845
"remos" 0.01431229426077 0 0 0.0089629828807027 0 0.0110128693244391
"requies" 0 0 0.0103158720006602 0.00384127837744401 0 0.0110128693244391
"ritu" 0 0.00403616402970617 0.0103158720006602 0.00768255675488803 0.0224517287831163 0.00314653409269689
"rupe" 0.01431229426077 0.00807232805941233 0 0.00384127837744401 0 0.014159403417136
"salutem" 0 0.00403616402970617 0.00618952320039613 0.00640213062907336 0 0.00943960227809068
"sceleris" 0.04293688278231 0.00807232805941233 0.00206317440013204 0.0102434090065174 0 0.00157326704634845
"sedens" 0 0.00807232805941233 0 0.00640213062907336 0 0.0125861363707876
"senectae" 0.01431229426077 0.00403616402970617 0 0.0089629828807027 0.0224517287831163 0.00786633523174224
"silet" 0 0.00403616402970617 0 0.0128042612581467 0 0.00629306818539379
"singula" 0.02862458852154 0 0.0103158720006602 0.00256085225162934 0 0.00943960227809068
"sororis" 0 0.00807232805941233 0 0.0140846873839614 0 0.00314653409269689
"spectare" 0 0.00403616402970617 0.00825269760052817 0.011523835132332 0 0.00157326704634845
"spiritus" 0 0 0.00825269760052817 0.0089629828807027 0 0.00629306818539379
"sublimis" 0.01431229426077 0.00807232805941233 0 0.011523835132332 0 0.00471980113904534
"tangere" 0.01431229426077 0 0.0144422208009243 0.00512170450325868 0 0.00471980113904534
"templo" 0.01431229426077 0.0121084920891185 0 0.00640213062907336 0 0.00943960227809068
"tendunt" 0 0 0.00618952320039613 0.00384127837744401 0 0.014159403417136
"tenues" 0 0.00403616402970617 0.00618952320039613 0.0140846873839614 0 0
"tuas" 0 0 0.00412634880026409 0.0140846873839614 0 0.00314653409269689
"tumulum" 0 0 0 0.00512170450325868 0 0.0173059375098329
"uariae" 0 0 0.0247580928015845 0 0 0.00471980113904534
"uario" 0.01431229426077 0 0.00618952320039613 0.00512170450325868 0 0.0110128693244391
"ueniens" 0.01431229426077 0 0.00618952320039613 0.00384127837744401 0 0.0125861363707876
"uenis" 0 0.00403616402970617 0.00825269760052817 0.00768255675488803 0 0.00629306818539379
"uersus" 0 0.0121084920891185 0.00618952320039613 0.011523835132332 0 0
"uestras" 0.02862458852154 0.00403616402970617 0 0.0089629828807027 0 0.00786633523174224
"uetustas" 0 0 0.00618952320039613 0.011523835132332 0 0.00471980113904534
"uideo" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.00768255675488803 0 0.00629306818539379
"umorem" 0 0 0.0309476160019806 0 0 0
"uolucrem" 0 0.00807232805941233 0 0.0140846873839614 0 0.00314653409269689
"uulgi" 0 0.0282531482079432 0.00618952320039613 0.00256085225162934 0.0224517287831163 0.00314653409269689
"vertitur" 0 0 0.00206317440013204 0.011523835132332 0 0.00786633523174224
"voluitur" 0 0 0.00618952320039613 0.00384127837744401 0 0.014159403417136
"accepit" 0 0 0.00412634880026409 0.00384127837744401 0 0.014159403417136
"achates" 0 0 0 0 0 0.0220257386488783
"actis" 0 0 0.00206317440013204 0.011523835132332 0 0.00629306818539379
"aderat" 0 0 0 0.0089629828807027 0 0.0110128693244391
"aduersum" 0 0.00403616402970617 0.00618952320039613 0.00512170450325868 0 0.00943960227809068
"aestuat" 0 0.00807232805941233 0.00206317440013204 0.0089629828807027 0 0.00629306818539379
"aeternum" 0.01431229426077 0 0.0103158720006602 0.00512170450325868 0 0.00629306818539379
"agere" 0 0.00403616402970617 0.0247580928015845 0.00128042612581467 0 0
"agnouit" 0 0 0 0.00512170450325868 0 0.0157326704634845
"aliam" 0 0.0161446561188247 0.0185685696011884 0.00128042612581467 0 0
"altior" 0.01431229426077 0.0121084920891185 0.00412634880026409 0.00512170450325868 0 0.00629306818539379
"amantem" 0.01431229426077 0 0 0.0128042612581467 0 0.00471980113904534
"amplectitur" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.0102434090065174 0 0.00314653409269689
"animoque" 0 0 0.0165053952010563 0.00768255675488803 0 0
"ardens" 0.01431229426077 0.0161446561188247 0.00206317440013204 0 0 0.0125861363707876
"ardent" 0 0.0161446561188247 0.00206317440013204 0.00768255675488803 0 0.00471980113904534
"argento" 0.01431229426077 0.00403616402970617 0.00618952320039613 0.00256085225162934 0.0224517287831163 0.00943960227809068
"asper" 0 0 0.00412634880026409 0.00640213062907336 0.0224517287831163 0.00943960227809068
"auem" 0 0.00403616402970617 0 0.0128042612581467 0 0.00471980113904534
"auget" 0 0 0.0206317440013204 0.00384127837744401 0 0.00157326704634845
"cantu" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.00512170450325868 0 0.00786633523174224
"cedit" 0 0.0121084920891185 0.00825269760052817 0.00384127837744401 0 0.00629306818539379
"cernit" 0 0 0.00206317440013204 0.0102434090065174 0 0.00786633523174224
"claro" 0.01431229426077 0 0.0123790464007923 0.00768255675488803 0 0.00157326704634845
"clarus" 0 0.00403616402970617 0.00412634880026409 0.00768255675488803 0 0.00786633523174224
"considere" 0 0.00403616402970617 0 0.00512170450325868 0 0.014159403417136
"contemnere" 0 0.024216984178237 0.00618952320039613 0.00256085225162934 0.0224517287831163 0.00314653409269689
"contenta" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.00768255675488803 0 0.00471980113904534
"crines" 0.02862458852154 0 0 0.0140846873839614 0 0.00157326704634845
"cupit" 0 0.00403616402970617 0 0.0153651135097761 0 0.00157326704634845
"dabant" 0 0 0.0123790464007923 0.00384127837744401 0 0.00786633523174224
"dabitur" 0 0.0121084920891185 0 0.00640213062907336 0.0224517287831163 0.00786633523174224
"dardanidae" 0 0 0 0 0 0.0220257386488783
"date" 0 0 0 0.011523835132332 0 0.00786633523174224
"dedecus" 0 0.0121084920891185 0 0.00768255675488803 0.0449034575662326 0.00471980113904534
"densis" 0.01431229426077 0 0.00618952320039613 0.00512170450325868 0 0.00943960227809068
"domorum" 0 0 0.0206317440013204 0 0 0.00629306818539379
"dubio" 0 0 0.0185685696011884 0.00640213062907336 0 0
"effatus" 0 0 0 0 0 0.0220257386488783
"eram" 0 0 0 0.011523835132332 0 0.00786633523174224
"eripuit" 0 0.00807232805941233 0 0.00768255675488803 0 0.00943960227809068
"euntis" 0 0 0.00618952320039613 0.00384127837744401 0 0.0125861363707876
"exclamat" 0 0.00403616402970617 0 0.0140846873839614 0 0.00314653409269689
"exitium" 0 0 0.00825269760052817 0.00640213062907336 0 0.00786633523174224
"fer" 0 0 0 0.0128042612581467 0 0.00629306818539379
"feror" 0 0 0 0.00512170450325868 0 0.0157326704634845
"feruidus" 0 0 0.00825269760052817 0.00128042612581467 0 0.014159403417136
"florem" 0.01431229426077 0 0.0103158720006602 0.0089629828807027 0 0.00157326704634845
"flumen" 0 0 0.0103158720006602 0.00768255675488803 0 0.00471980113904534
"foribus" 0 0.00403616402970617 0.0103158720006602 0.00256085225162934 0 0.00943960227809068
"frontem" 0 0.0121084920891185 0 0.0089629828807027 0.0224517287831163 0.00471980113904534
"fugiunt" 0.01431229426077 0 0.00825269760052817 0.00768255675488803 0 0.00471980113904534
"futura" 0 0.00403616402970617 0.00618952320039613 0.0089629828807027 0 0.00471980113904534
"graues" 0 0.00807232805941233 0.00206317440013204 0.0140846873839614 0 0
"guttura" 0 0 0 0.0166455396355907 0 0.00157326704634845
"hausit" 0 0.00403616402970617 0 0.0089629828807027 0 0.00943960227809068
"horrendum" 0 0.00403616402970617 0 0.00128042612581467 0 0.0188792045561814
"hostibus" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00768255675488803 0 0.00786633523174224
"humana" 0 0.0121084920891185 0.00825269760052817 0.00768255675488803 0.0224517287831163 0
"ignarus" 0 0 0 0.0089629828807027 0 0.0110128693244391
"imbris" 0 0 0.0226949184014525 0.00128042612581467 0 0.00314653409269689
"immani" 0 0 0.0103158720006602 0.00128042612581467 0 0.0125861363707876
"immania" 0 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.0157326704634845
"ingemuit" 0 0 0 0.0128042612581467 0 0.00629306818539379
"instar" 0.01431229426077 0 0.00412634880026409 0.00768255675488803 0 0.00786633523174224
"insuper" 0 0 0.00618952320039613 0.00640213062907336 0 0.00943960227809068
"ipsumque" 0 0.00807232805941233 0 0.00640213062907336 0 0.0110128693244391
"iugis" 0 0.00403616402970617 0 0.00256085225162934 0 0.0173059375098329
"iungere" 0 0 0.00412634880026409 0.00640213062907336 0 0.0110128693244391
"labitur" 0 0.00403616402970617 0.00618952320039613 0.00640213062907336 0 0.00786633523174224
"labori" 0 0.00403616402970617 0 0.0102434090065174 0 0.00786633523174224
"lacrimae" 0 0.0121084920891185 0 0.0102434090065174 0 0.00471980113904534
"leones" 0 0 0.00825269760052817 0.0089629828807027 0 0.00471980113904534
"locutus" 0 0 0 0.00512170450325868 0.0449034575662326 0.0125861363707876
"luco" 0 0 0 0.00256085225162934 0 0.0188792045561814
"maesta" 0.07156147130385 0.00807232805941233 0.00206317440013204 0.00384127837744401 0 0.00471980113904534
"mediam" 0.01431229426077 0.0121084920891185 0.00206317440013204 0.00512170450325868 0 0.00786633523174224
"memorant" 0 0 0.0103158720006602 0.0102434090065174 0 0.00157326704634845
"mensae" 0.02862458852154 0.0161446561188247 0 0.00640213062907336 0 0.00471980113904534
"mero" 0 0.0201808201485308 0.00206317440013204 0.00512170450325868 0 0.00629306818539379
"metuunt" 0.02862458852154 0.00403616402970617 0.0144422208009243 0.00384127837744401 0 0.00157326704634845
"minores" 0 0.0161446561188247 0.00412634880026409 0.00384127837744401 0 0.00786633523174224
"mollibus" 0 0 0.00206317440013204 0.0089629828807027 0 0.00943960227809068
"mollis" 0 0.00807232805941233 0.00412634880026409 0.00384127837744401 0.0224517287831163 0.00943960227809068
"muta" 0.01431229426077 0.00403616402970617 0.0123790464007923 0.00768255675488803 0 0
"nauem" 0 0.0121084920891185 0.00618952320039613 0.00256085225162934 0.0449034575662326 0.00629306818539379
"nemora" 0 0 0.0123790464007923 0.00128042612581467 0 0.0110128693244391
"nepotes" 0.01431229426077 0.00807232805941233 0 0.00384127837744401 0 0.0125861363707876
"noscere" 0 0 0.0268212672017166 0.00128042612581467 0 0
"nymphas" 0.01431229426077 0 0 0.0140846873839614 0 0.00314653409269689
"obscura" 0.01431229426077 0 0.00825269760052817 0.00640213062907336 0 0.00629306818539379
"odore" 0.04293688278231 0.00403616402970617 0.0123790464007923 0.00384127837744401 0 0.00157326704634845
"odores" 0.01431229426077 0 0.0226949184014525 0.00256085225162934 0 0
"olympo" 0.01431229426077 0 0 0.00128042612581467 0 0.0188792045561814
"omen" 0 0.00403616402970617 0 0.0089629828807027 0 0.00943960227809068
"opibus" 0 0.024216984178237 0.00618952320039613 0.00384127837744401 0 0.00314653409269689
"paene" 0 0.0121084920891185 0.00206317440013204 0.0128042612581467 0 0
"paribus" 0 0.00403616402970617 0.00412634880026409 0.00128042612581467 0 0.0157326704634845
"pastor" 0 0.00403616402970617 0.00206317440013204 0.0089629828807027 0 0.00786633523174224
"patrios" 0 0 0 0.0089629828807027 0 0.0110128693244391
"penetrare" 0 0.00403616402970617 0.0247580928015845 0 0 0.00157326704634845
"pereat" 0.01431229426077 0.0161446561188247 0.00412634880026409 0.00768255675488803 0 0.00157326704634845
"perire" 0 0 0.0226949184014525 0.00384127837744401 0 0
"pes" 0 0.00403616402970617 0.00825269760052817 0.0089629828807027 0.0224517287831163 0.00157326704634845
"phoebe" 0.01431229426077 0 0 0.0102434090065174 0 0.00786633523174224
"phoebo" 0 0 0 0.0102434090065174 0 0.00943960227809068
"populum" 0.01431229426077 0.0201808201485308 0.00206317440013204 0.00128042612581467 0.0449034575662326 0.00629306818539379
"potentem" 0 0 0.00206317440013204 0.00768255675488803 0 0.0110128693244391
"potui" 0.02862458852154 0 0 0.00768255675488803 0 0.00943960227809068
"praecipue" 0.01431229426077 0.0121084920891185 0 0.00640213062907336 0 0.00786633523174224
"pressa" 0 0 0.00412634880026409 0.011523835132332 0 0.00471980113904534
"primusque" 0 0 0.00206317440013204 0.00512170450325868 0 0.014159403417136
"prolem" 0 0 0.00618952320039613 0.00640213062907336 0 0.00943960227809068
"pudorem" 0 0.0201808201485308 0.00206317440013204 0.0089629828807027 0 0.00157326704634845
"puero" 0.02862458852154 0.024216984178237 0 0.00512170450325868 0 0.00314653409269689
"puerum" 0 0.00807232805941233 0.00206317440013204 0.0102434090065174 0.0224517287831163 0.00314653409269689
"pugnam" 0 0.0121084920891185 0.00206317440013204 0.00256085225162934 0 0.0125861363707876
"pulsa" 0 0 0.00618952320039613 0.00640213062907336 0.0224517287831163 0.00786633523174224
"putas" 0 0.0201808201485308 0.0103158720006602 0.00256085225162934 0.0224517287831163 0.00157326704634845
"quaerunt" 0 0.00807232805941233 0.0103158720006602 0.00384127837744401 0.0224517287831163 0.00471980113904534
"quales" 0.01431229426077 0.0201808201485308 0 0.00256085225162934 0 0.00943960227809068
"radice" 0.01431229426077 0 0 0.0128042612581467 0 0.00471980113904534
"radicibus" 0 0 0.0144422208009243 0.00512170450325868 0 0.00471980113904534
"recepit" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.00768255675488803 0 0.00629306818539379
"rediit" 0 0.00807232805941233 0 0.0153651135097761 0 0
"referens" 0 0.0121084920891185 0 0.00512170450325868 0 0.0110128693244391
"referunt" 0 0.00403616402970617 0.00206317440013204 0.00512170450325868 0 0.0125861363707876
"regionibus" 0 0 0.0185685696011884 0.00512170450325868 0 0.00157326704634845
"regni" 0 0 0.00206317440013204 0.00768255675488803 0 0.0110128693244391
"resedit" 0 0 0.00206317440013204 0.00768255675488803 0 0.0110128693244391
"retia" 0 0.00807232805941233 0 0.0128042612581467 0 0.00314653409269689
"rettulit" 0 0 0 0.0128042612581467 0 0.00629306818539379
"sceptra" 0 0 0.00412634880026409 0.00512170450325868 0 0.0125861363707876
"scylla" 0.01431229426077 0 0 0.0128042612581467 0 0.00471980113904534
"seminibus" 0 0 0.0268212672017166 0 0 0.00157326704634845
"semperque" 0 0.0121084920891185 0.00412634880026409 0.00512170450325868 0 0.00786633523174224
"sinistra" 0 0.00403616402970617 0 0.0102434090065174 0 0.00786633523174224
"sitim" 0 0 0.00618952320039613 0.0128042612581467 0 0.00157326704634845
"solent" 0 0 0.00206317440013204 0.0166455396355907 0 0
"soli" 0 0.0121084920891185 0.00412634880026409 0.00512170450325868 0 0.00786633523174224
"somnos" 0.01431229426077 0.00403616402970617 0 0.00640213062907336 0 0.0110128693244391
"spoliis" 0 0.00807232805941233 0.00412634880026409 0.00384127837744401 0 0.0110128693244391
"sternit" 0 0 0.00206317440013204 0.00512170450325868 0 0.014159403417136
"summi" 0 0.024216984178237 0.00412634880026409 0 0 0.00943960227809068
"surgere" 0.01431229426077 0.00403616402970617 0.00825269760052817 0.00640213062907336 0 0.00471980113904534
"suscitat" 0.02862458852154 0 0.00206317440013204 0.00128042612581467 0 0.0157326704634845
"talem" 0.01431229426077 0.0121084920891185 0 0.00128042612581467 0 0.014159403417136
"taurum" 0 0 0 0.0089629828807027 0 0.0110128693244391
"texit" 0 0.0121084920891185 0.00206317440013204 0.00768255675488803 0 0.00629306818539379
"tollunt" 0 0.00403616402970617 0.00618952320039613 0 0 0.0157326704634845
"totam" 0 0.0161446561188247 0.00618952320039613 0.00256085225162934 0 0.00786633523174224
"tura" 0 0.00807232805941233 0 0.0140846873839614 0 0.00157326704634845
"uana" 0 0 0 0.0102434090065174 0 0.00943960227809068
"uapor" 0 0 0.0165053952010563 0.00384127837744401 0 0.00471980113904534
